Course_Name,Topic_name,topic_Url
Quantum Mechanics I,spherical coordinates,http://dbpedia.org/resource/Spherical_coordinate_system
Quantum Mechanics I,hydrogen,http://dbpedia.org/resource/Hydrogen
Quantum Mechanics I,angular momentum,http://dbpedia.org/resource/Angular_momentum
Quantum Mechanics I,spin,http://dbpedia.org/resource/Spin_quantum_number
Quantum Mechanics II,Quantum Mechanics,http://dbpedia.org/resource/Quantum_mechanics
Quantum Mechanics II,symmetry,http://dbpedia.org/resource/Symmetry
Quantum Mechanics II,parity,http://dbpedia.org/resource/Parity_of_a_permutation
Quantum Mechanics II,WKB,http://dbpedia.org/resource/WKB_approximation
Quantum Mechanics II,variational method,http://dbpedia.org/resource/Calculus_of_variations
Quantum Mechanics II,alpha decay,http://dbpedia.org/resource/Alpha_decay
Quantum Mechanics II,probability,http://dbpedia.org/resource/Probability_density_function
Quantum Mechanics II,time-dependent perturbation theory,http://dbpedia.org/resource/Perturbation_theory_(quantum_mechanics)
Quantum Mechanics II,identical particles,http://dbpedia.org/resource/Identical_particles
Quantum Mechanics II,hydrogen,http://dbpedia.org/resource/Hydrogen
Quantum Mechanics II,angular momentum,http://dbpedia.org/resource/Angular_momentum
Quantum Mechanics II,spin,http://dbpedia.org/resource/Spin_quantum_number
Quantum Mechanics II,Pauli spin matrices,http://dbpedia.org/resource/Pauli_matrices
Quantum Mechanics II,Dirac,http://dbpedia.org/resource/Dirac_equation
Quantum Mechanics II,relativistic wave equation,http://dbpedia.org/resource/Relativistic_wave_equations
Selected Topics in Physics,Physics,http://dbpedia.org/resource/Physics
Selected Topics in Physics,Physics,http://dbpedia.org/resource/Physics
Selected Topics in Physics,Physics,http://dbpedia.org/resource/Physics
Specialization Research Project,Physics,http://dbpedia.org/resource/Physics
Specialization Research Project,biophysics,http://dbpedia.org/resource/Biophysics
Statistical Physics,Physics,http://dbpedia.org/resource/Physics
Statistical Physics,probability,http://dbpedia.org/resource/Probability
Statistical Physics,Gaussian probability distribution,http://dbpedia.org/resource/Normal_distribution
Statistical Physics,statistical ensemble,http://dbpedia.org/resource/Quantum_statistical_mechanics
Statistical Physics,microstates,http://dbpedia.org/resource/State_of_matter
Statistical Physics,statistical thermodynamics,http://dbpedia.org/resource/Statistical_mechanics
Statistical Physics,entropy,http://dbpedia.org/resource/Entropy
Statistical Physics,thermodynamic laws,http://dbpedia.org/resource/Laws_of_thermodynamics
Statistical Physics,partition,http://dbpedia.org/resource/Partition_of_a_set
Statistical Physics,Maxwell,http://dbpedia.org/resource/James_Clerk_Maxwell
Statistical Physics,phase transformation,http://dbpedia.org/resource/Phase_transition
Statistical Physics,Bose-Einstein statistics,http://dbpedia.org/resource/Bose–Einstein_statistics
Statistical Physics,quantum,http://dbpedia.org/resource/Quantum_mechanics
Statistical Physics,classical limit,http://dbpedia.org/resource/Classical_limit
Statistical Physics,black-body radiation,http://dbpedia.org/resource/Black-body_radiation
Statistical Physics,metal,http://dbpedia.org/resource/Metal
Statistical Physics,interacting particle system,http://dbpedia.org/resource/Interacting_particle_system
Statistical Physics,lattice,http://dbpedia.org/resource/Bravais_lattice
Statistical Physics,virial,http://dbpedia.org/resource/Virial_theorem
Statistical Physics,Kinetic theory,http://dbpedia.org/resource/Kinetic_theory_of_gases
Waves and Modern Physics,Physics,http://dbpedia.org/resource/Physics
Waves and Modern Physics,harmonic,http://dbpedia.org/resource/Harmonic
Waves and Modern Physics,Wave propagation,http://dbpedia.org/resource/Wave_propagation
Waves and Modern Physics,Doppler,http://dbpedia.org/resource/Doppler_effect
Waves and Modern Physics,Diffraction,http://dbpedia.org/resource/Diffraction
Waves and Modern Physics,Compton,http://dbpedia.org/resource/Denis_Compton
Waves and Modern Physics,Radioactivity,http://dbpedia.org/resource/Radioactive_decay
Waves and Modern Physics,fission,http://dbpedia.org/resource/Nuclear_fission
Advanced International Political Economy,International Political Economy,http://dbpedia.org/resource/International_political_economy
Advanced International Political Economy,international,http://dbpedia.org/resource/International_law
Advanced Seminar in Comparative Politics,Comparative Politics,http://dbpedia.org/resource/Comparative_politics
Advanced Seminar in International Relations Theory,international,http://dbpedia.org/resource/International_law
Advanced Seminar in International Relations Theory,realist,http://dbpedia.org/resource/Philosophical_realism
Advanced Seminar in International Relations Theory,constructivist,http://dbpedia.org/resource/Constructivist_epistemology
Experimental Physics II,Physics,http://dbpedia.org/resource/Physics
Experimental Physics II,data analysis,http://dbpedia.org/resource/Data_analysis
Experimental Physics II,communication,http://dbpedia.org/resource/Communication
Numerical Analysis in Physics,Numerical Analysis,http://dbpedia.org/resource/Numerical_analysis
Numerical Analysis in Physics,Physics,http://dbpedia.org/resource/Physics
Numerical Analysis in Physics,numerical computation,http://dbpedia.org/resource/Numerical_analysis
Numerical Analysis in Physics,computer language,http://dbpedia.org/resource/Computer_language
Numerical Analysis in Physics,mathematics,http://dbpedia.org/resource/Mathematics
Numerical Analysis in Physics,curve fitting,http://dbpedia.org/resource/Curve_fitting
Numerical Analysis in Physics,nonlinear,http://dbpedia.org/resource/Nonlinear_system
Numerical Analysis in Physics,partial differential equations,http://dbpedia.org/resource/Partial_differential_equation
Numerical Analysis in Physics,Gaussian elimination,http://dbpedia.org/resource/Gaussian_elimination
Numerical Analysis in Physics,LU decomposition,http://dbpedia.org/resource/LU_decomposition
Numerical Analysis in Physics,Numerical differentiation,http://dbpedia.org/resource/Numerical_differentiation
Selected Topics in Physics,Physics,http://dbpedia.org/resource/Physics
Solid State Physics,Solid State Physics,http://dbpedia.org/resource/Solid-state_physics
Solid State Physics,Drude,http://dbpedia.org/resource/Drude_model
Solid State Physics,Sommerfeld,http://dbpedia.org/resource/Arnold_Sommerfeld
Solid State Physics,reciprocal lattice,http://dbpedia.org/resource/Reciprocal_lattice
Solid State Physics,tight-binding,http://dbpedia.org/resource/Tight_binding
Solid State Physics,Boltzmann equation,http://dbpedia.org/resource/Boltzmann_equation
Solid State Physics,lattice,http://dbpedia.org/resource/Crystal_structure
Solid State Physics,Fermi surface,http://dbpedia.org/resource/Fermi_surface
Solid State Physics,energy,http://dbpedia.org/resource/Energy
Thermodynamics,Thermodynamics,http://dbpedia.org/resource/Thermodynamics
Thermodynamics,MAST,http://dbpedia.org/resource/Mega_Ampere_Spherical_Tokamak
Thermodynamics,isothermal,http://dbpedia.org/resource/Isothermal_process
Thermodynamics,adiabatic,http://dbpedia.org/resource/Adiabatic_process
Thermodynamics,energy,http://dbpedia.org/resource/Energy
Thermodynamics,liquefaction,http://dbpedia.org/resource/Liquefaction
Thermodynamics,Carnot engine,http://dbpedia.org/resource/Carnot_heat_engine
Thermodynamics,entropy,http://dbpedia.org/resource/Entropy
Thermodynamics,thermodynamic potentials,http://dbpedia.org/resource/Thermodynamic_potential
Thermodynamics,Clausius-Clapeyron equation,http://dbpedia.org/resource/Clausius–Clapeyron_relation
Thermodynamics,kinetic theory,http://dbpedia.org/resource/Kinetic_theory_of_gases
Thermodynamics,equipartition,http://dbpedia.org/resource/Equipartition_theorem
Thermodynamics,Van,http://dbpedia.org/resource/Van
Thermodynamics,transport phenomena,http://dbpedia.org/resource/Transport_phenomena
Thermodynamics,probability,http://dbpedia.org/resource/Probability
Introduction to the United Nations,United Nations,http://dbpedia.org/resource/United_Nations
Introduction to the United Nations,Security Council,http://dbpedia.org/resource/United_Nations_Security_Council
Introduction to the United Nations,ethics,http://dbpedia.org/resource/Ethics
Advanced Seminar in Canadian and Quebec Politics,Canadian,http://dbpedia.org/resource/Canada
Advanced Seminar in Canadian and Quebec Politics,Quebec,http://dbpedia.org/resource/Quebec
Advanced Seminar in U.S. Politics,Congress,http://dbpedia.org/resource/United_States_Congress
Advanced Seminar in U.S. Politics,U.S. constitutional law,http://dbpedia.org/resource/United_States_constitutional_law
American Foreign Policy,American,http://dbpedia.org/resource/United_States
American Foreign Policy,Foreign Policy,http://dbpedia.org/resource/Foreign_Policy
American Political Thought,American,http://dbpedia.org/resource/United_States
Approaches to Social Science Inquiry,critical theory,http://dbpedia.org/resource/Critical_theory
Approaches to Social Science Inquiry,ethnography,http://dbpedia.org/resource/Ethnography
Approaches to Social Science Inquiry,conceptual analysis,http://dbpedia.org/resource/Philosophical_analysis
Authors of Political Imagination,Imagination,http://dbpedia.org/resource/Imagination
Authors of Political Imagination,philosophy,http://dbpedia.org/resource/Philosophy
Authors of Political Imagination,neuroscience,http://dbpedia.org/resource/Neuroscience
Authors of Political Imagination,rhetoric,http://dbpedia.org/resource/Rhetoric
Canada: State-Society Relations,Canada,http://dbpedia.org/resource/Canada
Canada: State-Society Relations,malaise,http://dbpedia.org/resource/Malaise
Canada: State-Society Relations,Canadian,http://dbpedia.org/resource/Canada
Canada: State-Society Relations,democracy,http://dbpedia.org/resource/Democracy
Canadian and Quebec Law,Quebec,http://dbpedia.org/resource/Quebec
Canadian and Quebec Law,criminal law,http://dbpedia.org/resource/Criminal_law
Canadian and Quebec Law,civil law,http://dbpedia.org/resource/Private_law
Canadian Federalism,Canadian Federalism,http://dbpedia.org/resource/Canadian_federalism
Canadian Federalism,federalism,http://dbpedia.org/resource/Federalism
Canadian Federalism,Canadian,http://dbpedia.org/resource/Canadians
Canadian Federalism,dualism,http://dbpedia.org/resource/Dualism
Canadian Foreign Policy,Canadian,http://dbpedia.org/resource/Canada
Canadian Foreign Policy,Foreign Policy,http://dbpedia.org/resource/Foreign_policy
Canadian Foreign Policy,Canada,http://dbpedia.org/resource/Canada
Canadian Foreign Policy,United States,http://dbpedia.org/resource/United_States
Canadian Foreign Policy,Commonwealth,http://dbpedia.org/resource/Commonwealth_of_Nations
Canadian Foreign Policy,developing countries,http://dbpedia.org/resource/Developing_country
Canadian Political Culture,Canadian,http://dbpedia.org/resource/Canada
Canadian Political Culture,Canada,http://dbpedia.org/resource/Canada
Canadian Political Parties,Canadian Political Parties,http://dbpedia.org/resource/List_of_political_parties_in_Canada
Canadian Political Parties,Canada,http://dbpedia.org/resource/Canada
Canadian Public Administration,international,http://dbpedia.org/resource/International_law
Canadian Public Administration,cognitive psychology,http://dbpedia.org/resource/Cognitive_psychology
Canadian Public Administration,arms control,http://dbpedia.org/resource/Arms_control
Canadian Public Administration,hegemonic,http://dbpedia.org/resource/Hegemony
Causes of War,security policy,http://dbpedia.org/resource/Security_policy
Chinese Security Politics,Chinese,http://dbpedia.org/resource/Chinese_language
Chinese Security Politics,ancient Greece,http://dbpedia.org/resource/Ancient_Greece
Chinese Security Politics,Greek,http://dbpedia.org/resource/Greek_language
Classical Political Thought,democracy,http://dbpedia.org/resource/Democracy
Classical Political Thought,Southern Europe,http://dbpedia.org/resource/Southern_Europe
Classical Political Thought,Latin America,http://dbpedia.org/resource/Latin_America
Classical Political Thought,Eastern Europe,http://dbpedia.org/resource/Eastern_Europe
Classical Political Thought,Africa,http://dbpedia.org/resource/Africa
Comparative Democratization,democracy,http://dbpedia.org/resource/Democracy
Comparative Democratization,Southern Europe,http://dbpedia.org/resource/Southern_Europe
Comparative Democratization,Latin America,http://dbpedia.org/resource/Latin_America
Comparative Democratization,Eastern Europe,http://dbpedia.org/resource/Eastern_Europe
Comparative Democratization,Africa,http://dbpedia.org/resource/Africa
Comparative Federalism and Political Integration,Federalism,http://dbpedia.org/resource/Federalism
Comparative Federalism and Political Integration,confederal,http://dbpedia.org/resource/Confederation
Comparative Federalism and Political Integration,European Union,http://dbpedia.org/resource/European_Union
Comparative Party Systems,Party Systems,http://dbpedia.org/resource/Party_system
Constitutional Politics in Canada,Canada,http://dbpedia.org/resource/Canada
Constitutional Politics in Canada,Patriation,http://dbpedia.org/resource/Patriation
